bodyId,type,type_lab,cluster,function,reference
512468,AN06B007,AN06B007,11,,
512498,AN09B017f,AN09B017f,5,pheromone,Clowney 2015
512510,ANXXX084,ANXXX084,7,,
512519,ANXXX027,ANXXX027,12,,
512530,AN17B002,AN17B002,4,,
512555,AN09B018,AN09B018,7,,
512614,DNge055,DNge055,9,,
512720,DNge016,DNge016,4,,
512751,DNge105,DNge105,9,,
512782,AN06B039,AN06B039,11,,
512825,ANXXX170,ANXXX170,12,,
512879,DNge117,DNge117,1,,
512880,ANXXX200,ANXXX200,0,,
512916,ANXXX296,ANXXX296,5,,
512929,AN05B106,AN05B106,5,,
512938,DNd05,DNd05,10,,
512947,AN05B076,AN05B076,5,,
513052,DNg15,DNg15,4,,
513055,AN08B059,AN08B059,6,wing vibration,Lillvis 2024
513056,DNge086,DNge086,0,,
513057,DNge046,DNge046,6,,
513079,DNp44,DNp44,10,,
513114,AN01A055,AN01A055,3,,
513134,ANXXX152,ANXXX152,6,,
513169,AN09B018,AN09B018,7,,
513235,AN00A006,AN00A006,7,,
513296,DNb03,DNb03,1,,
513403,ANXXX050,ANXXX050,7,,
513405,AN05B040,AN05B040,12,,
513531,ANXXX150,ANXXX150,7,reproduction,Feng 2014
513643,DNpe039,DNpe039,10,,
513644,ANXXX434,ANXXX434,5,,
513660,ANXXX145,ANXXX145,11,,
513698,AN08B032,AN08B032,12,,
513711,DNa09,DNa09,1,,
513783,DNg01_d,DNg01_d,11,,
513811,AN19B018,AN19B018,0,,
513875,DNge003,DNge003,9,,
513906,ANXXX404,ANXXX404,4,,
513933,AN08B084,AN08B084,6,,
513968,AN05B017,AN05B017,9,,
514020,AN08B018,AN08B018,2,,
514021,DNg04,DNg04,1,,
514025,DNg106,DNg106,4,,
514197,DNge032,DNge032,10,,
514333,DNg61,DNg61,9,,
514384,AN09B004,AN09B004,12,,
514395,AN19B028,AN19B028,1,,
514413,AN27X020,AN27X020,5,,
514441,AN00A006,AN00A006,7,,
514446,AN17B007,AN17B007,3,,
514483,ANXXX170,ANXXX170,12,,
514484,ANXXX196,ANXXX196,7,,
514485,DNg106,DNg106,4,,
514489,DNg49,DNg49,0,,
514525,AN01B011,AN01B011,11,,
514625,ANXXX462a,ANXXX462a,5,,
514660,AN09B003,AN09B003,11,,
514863,AN08B041,AN08B041,2,,
514952,AN08B041,AN08B041,2,,
515029,DNpe027,DNpe027,10,,
515061,AN01B018,AN01B018,11,,
515072,AN05B027,AN05B027,9,,
515249,AN05B099,AN05B099,12,,
515307,AN10B019,AN10B019,6,,
515447,ANXXX196,ANXXX196,7,,
515575,DNp26,DNp26,10,,
515679,AN27X020,AN27X020,5,,
515758,AN05B049_a,AN05B049_a,11,,
515767,ANXXX264,ANXXX264,12,,
515775,ANXXX169,ANXXX169,7,,
515785,DNg76,DNg76,0,,
515804,ANXXX191,ANXXX191,0,,
515950,AN09B033,AN09B033,5,,
515978,DNg08,DNg08,4,,
516109,ANXXX098,ANXXX098,2,puff-responsive (leg tactile),Chen 2023
516170,DNa13,DNa13,10,,
516204,AN12B019,AN12B019,6,,
516215,DNg67,DNg67,5,,
516239,ANXXX255,ANXXX255,11,,
516294,AN10B022,AN10B022,2,,
516367,AN19A018,AN19A018,11,halting,Sapkal 2024
516431,AN07B036,AN07B036,1,,
516514,AN09B032,AN09B032,12,,
516615,AN17A068,AN17A068,12,,
516662,AN05B100,AN05B100,12,,
516667,DNg02_e,DNg02_e,1,flight,Namiki 2022
516680,DNg64,DNg64,6,,
516819,AN19B051,AN19B051,11,,
516821,DNge094,DNge094,1,,
516821,DNge094,DNge094,1,,
516848,AN07B116,AN07B116,6,,
516904,DNde007,DNde007,10,,
516930,DNg81,DNg81,0,,
516956,DNge071,DNge071,0,,
517005,AN05B009,AN05B009,12,,
517104,AN10B037,AN10B037,6,,
517601,AN05B035,AN05B035,5,,
517654,DNg23,DNg23,4,,
517748,AN10B037,AN10B037,6,,
517755,AN08B081,AN08B081,6,,
517830,DNge030,DNge030,1,,
517881,DNg77,DNg77,11,,
517915,AN09B033,AN09B033,5,,
518123,AN06B090,AN06B090,3,,
518177,DNp08,DNp08,10,,
518309,DNpe007,DNpe007,7,,
518330,ANXXX033,ANXXX033,7,,
518426,AN01A086,AN01A086,3,,
518543,vMS16,vMS16,11,,
518563,DNg85,DNg85,4,,
518625,AN05B009,AN05B009,12,,
518733,AN17B013,AN17B013,3,,
519206,DNp17,DNp17,1,steering?,
519228,DNae005,DNae005,10,,
519268,DNp28,DNp28,1,,
519337,DNge120,DNge120,11,,
519385,AN07B069_b,AN07B069_b,0,,
519400,DNg04,DNg04,1,,
519410,DNp34,DNp34,10,,
519460,DNa16,DNa16,1,,
519516,AN09B004,AN09B004,12,,
519538,DNg24,DNg24,4,,
519570,DNg82,DNg82,1,,
519624,DNa03,DNa03,1,steering,Feng 2024
519626,AN17A008,AN17A008,9,,
519654,AN10B024,AN10B024,11,turning,Chen 2023
519660,AN10B009,AN10B009,9,,
519715,DNbe002,DNbe002,10,,
519751,AN27X009,AN27X009,7,,
519771,DNp71,DNp71,10,,
519773,DNge119,DNge119,11,,
519839,DNge062,DNge062,9,,
519872,DNg09_a,DNg09_a,3,,
519896,DNa06,DNa06,0,,
519981,AN04B001,AN04B001,12,,
519983,AN10B026,AN10B026,11,,
520068,AN08B018,AN08B018,2,,
520116,AN05B100,AN05B100,12,,
520118,DNge148,DNge148,0,,
520135,AN19A018,AN19A018,11,halting,Sapkal 2024
520143,ANXXX116,ANXXX116,7,,
520177,AN05B097,AN05B097,7,,
520195,AN05B023d,AN05B023d,5,,
520300,DNg75,DNg75,10,walking,Sapkal 2024
520333,AN17A062,AN17A062,12,,
520386,ANXXX108,ANXXX108,3,,
520485,DNpe016,DNpe016,10,,
520622,AN17A062,AN17A062,12,,
520634,AN16B078_d,AN16B078_d,0,,
520643,DNp46,DNp46,10,,
520709,AN10B017,AN10B017,2,,
520754,AN08B081,AN08B081,6,,
520863,AN05B105,AN05B105,12,,
520883,AN05B101,AN05B101,7,,
520898,DNb04,DNb04,3,,
521101,AN27X018,AN27X018,7,,
521152,AN05B103,AN05B103,11,,
521190,DNae007,DNae007,11,,
521197,DNp56,DNp56,10,,
521262,DNae002,DNae002,1,,
521273,ANXXX380,ANXXX380,2,,
521274,ANXXX380,ANXXX380,2,,
521298,DNge130,DNge130,3,,
521317,DNp104,DNp104,10,,
521373,AN09B004,AN09B004,12,,
521377,DNpe024,DNpe024,10,,
521383,AN10B020,AN10B020,2,,
521445,DNge063,DNge063,10,,
521550,AN27X024,AN27X024,7,,
521624,DNpe023,DNpe023,11,,
521656,AN05B106,AN05B106,5,,
521675,AN05B006,AN05B006,7,,
521770,AN09B031,AN09B031,11,,
521776,DNpe048,DNpe048,6,neuromodulatory,González Segarra 2023
522300,AN10B027,AN10B027,2,,
522310,ANXXX027,ANXXX027,12,,
522345,DNpe037,DNpe037,10,,
522355,AN08B007,AN08B007,12,,
522432,DNp56,DNp56,10,,
522822,AN17A076,AN17A076,12,,
522918,AN06B039,AN06B039,11,,
522961,DNp47,DNp47,10,,
522969,DNp53,DNp53,1,,
522975,ANXXX006,ANXXX006,9,,
523039,DNge055,DNge055,9,,
523329,DNa10,DNa10,10,,
523373,AN09B012,AN09B012,11,,
523378,DNae008,DNae008,10,,
523435,DNg09_a,DNg09_a,3,,
523509,ANXXX255,ANXXX255,11,,
523515,ANXXX250,ANXXX250,1,,
523539,ANXXX027,ANXXX027,12,,
523547,AN05B097,AN05B097,7,,
523602,AN05B096,AN05B096,12,,
523675,AN27X013,AN27X013,11,,
523679,DNge051,DNge051,9,,
523712,ANXXX131,ANXXX131,6,,
523769,DNa02,DNa02,10,turning during forwards walking,"Yang 2024, Rayshubskiy 2025"
523771,DNge001,DNge001,9,,
523773,DNg52,DNg52,1,,
523839,AN08B026,AN08B026,11,,
523843,AN19A018,AN19A018,11,halting,Sapkal 2024
523998,pIP10,pIP10,10,song,Lillvis 2024
524001,DNp05,DNp05,10,escape takeoff,"Cheong, Eichler, Stürner 2024"
524083,AN12B019,AN12B019,6,,
524141,DNge091,DNge091,4,,
524141,DNge091,DNge091,4,,
524141,DNge091,DNge091,4,,
524146,"DNp51,DNpe019","DNp51,DNpe019",1,,
524156,ANXXX084,ANXXX084,7,,
524190,DNge012,DNge012,9,antennal grooming?,Hampel 2015
524225,DNg14,DNg14,11,abdominal movement,Braun 2024?
524245,AN09B014,AN09B014,4,,
524298,AN09B017b,AN09B017b,5,,
524412,DNa06,DNa06,0,,
524429,DNg65,DNg65,5,,
524470,DNbe001,DNbe001,10,,
524518,AN01B002,AN01B002,12,,
524761,AN09A005,AN09A005,6,,
524860,AN09B013,AN09B013,12,,
524898,vMS13,vMS13,6,,
524968,DNp32,DNp32,10,neuromodulatory,Carlsson 2010 (im)
525003,AN06A060,AN06A060,0,,
525126,DNg02_c,DNg02_c,1,,
525407,DNge128,DNge128,7,,
525441,ANXXX169,ANXXX169,7,,
525454,DNg74_b,DNg74_b,10,,
525595,DNg52,DNg52,1,,
525812,DNge091,DNge091,4,,
525812,DNge091,DNge091,4,,
525812,DNge091,DNge091,4,,
525960,DNa13,DNa13,10,,
526288,AN06A027,AN06A027,8,,
526505,ANXXX308,ANXXX308,11,,
526576,AN27X004,AN27X004,11,flight,Cheong 2024
526592,AN05B068,AN05B068,7,,
526698,ANXXX202,ANXXX202,8,,
526948,ANXXX462b,ANXXX462b,5,,
526998,AN17A073,AN17A073,6,,
527114,ANXXX338,ANXXX338,6,,
528984,AN03B039,AN03B039,2,,
529488,DNb02,DNb02,1,steering,Braun 2024?
529568,DNp39,DNp39,10,,
529707,AN07B037_a,AN07B037_a,6,,
530343,DNpe054,DNpe054,1,,
530435,AN09B037,AN09B037,7,,
530448,ANXXX116,ANXXX116,7,,
530686,AN17A018,AN17A018,12,,
530835,AN05B009,AN05B009,12,,
531132,DNge073,DNge073,10,,
531434,DNg12_a,DNg12_a,0,ventral head grooming and front leg rubbing,Guo 2022
531584,AN17A050,AN17A050,11,,
531644,ANXXX084,ANXXX084,7,,
531739,ANXXX127,ANXXX127,11,,
531859,DNpe022,DNpe022,10,,
531898,DNp04,DNp04,10,escape takeoff,Dombrovski 2023
532050,DNp23,DNp23,10,,
532643,AN09B004,AN09B004,12,,
532787,DNg92_b,DNg92_b,1,,
533368,AN10B005,AN10B005,6,rest (leg proprioceptive),Chen 2023
533746,AN17B008,AN17B008,3,,
534063,AN18B001,AN18B001,10,,
534480,AN08B034,AN08B034,6,,
535011,AN06A041,AN06A041,0,,
535513,AN08B095,AN08B095,6,,
535963,DNge014,DNge014,3,,
536048,DNp27,DNp27,10,neuromodulatory,"Meiselman 2022 (im),Chen 2015 (im)"
536207,AN19B019,AN19B019,7,,
537947,AN06A062,AN06A062,0,,
539202,AN08B098,AN08B098,6,,
539234,DNge004,DNge004,0,,
540462,DNge154,DNge154,3,,
541503,AN09B035,AN09B035,12,,
543849,AN10B045,AN10B045,6,,
544361,DNg12_d,DNg12_d,0,ventral head grooming and front leg rubbing,Guo 2022
550221,DNg69,DNg69,11,,
552858,DNg06,DNg06,3,,
555293,DNge146,DNge146,9,,
555457,DNge079,DNge079,10,,
555472,DNae009,DNae009,10,,
555500,DNg29,DNg29,4,,
555501,ANXXX108,ANXXX108,3,,
555713,ANXXX434,ANXXX434,5,,
555725,AN08B101,AN08B101,6,,
555726,DNa13,DNa13,10,,
555795,DNge172,DNge172,8,reproduction,Braun 2024??
555850,DNge077,DNge077,9,,
555871,DNpe017,DNpe017,10,,
555991,AN03A002,AN03A002,0,"front leg walking, pushing, grooming",Chen 2023
556077,AN05B053,AN05B053,12,,
556286,DNp32,DNp32,10,neuromodulatory,Carlsson 2010 (im)
556329,DNge104,DNge104,12,,
556450,DNge045,DNge045,6,,
556539,AN27X018,AN27X018,7,,
556570,AN05B010,AN05B010,11,,
556586,AN27X008,AN27X008,3,flight,Cheong 2024
556760,AN09B028,AN09B028,12,,
556793,DNge111,DNge111,3,,
556836,AN05B101,AN05B101,7,,
556847,AN08B050,AN08B050,11,,
557308,AN18B019,AN18B019,11,,
557817,AN04B051,AN04B051,6,,
558778,AN08B012,AN08B012,12,,
558850,AN05B099,AN05B099,12,,
558926,ANXXX462b,ANXXX462b,5,,
559107,AN09B032,AN09B032,12,,
563656,AN09B023,AN09B023,12,,
564864,DNp19,DNp19,3,,
564865,DNge070,DNge070,0,,
565022,DNpe008,DNpe008,2,,
572998,AN06A092,AN06A092,2,,
574147,DNg36_a,DNg36_a,1,,
574186,AN09B004,AN09B004,12,,
574287,AN07B071_b,AN07B071_b,0,,
574357,AN09A005,AN09A005,6,,
574821,AN05B058,AN05B058,12,,
575082,DNpe021,DNpe021,8,,
575398,AN05B050_b,AN05B050_b,11,,
575669,DNg71,DNg71,1,,
800012,AN19B001,AN19B001,8,,
800099,DNge079,DNge079,10,,
800658,AN07B005,AN07B005,12,,
800794,AN04B004,AN04B004,11,,
800845,DNp12,DNp12,8,,
800868,DNpe002,DNpe002,10,,
800932,AN17A013,AN17A013,12,,
801153,AN14A003,AN14A003,6,,
801204,AN06B089,AN06B089,0,,
801206,AN17A018,AN17A018,12,,
801269,AN05B023b,AN05B023b,5,,
801341,AN19B032,AN19B032,12,,
801562,DNge088,DNge088,1,,
801976,DNpe032,DNpe032,10,,
802126,AN10B008,AN10B008,0,,
802244,ANXXX008,ANXXX008,6,,
802749,AN06B005,AN06B005,11,,
802893,DNpe016,DNpe016,10,,
803318,AN06B051,AN06B051,2,,
803433,DNp57,DNp57,10,,
804351,AN27X019,AN27X019,7,,
804399,AN12A017,AN12A017,9,,
804883,AN08B079_b,AN08B079_b,2,,
805362,AN27X011,AN27X011,6,,
805992,AN27X011,AN27X011,6,,
806010,AN08B024,AN08B024,2,,
806031,AN08B022,AN08B022,11,,
806770,AN07B046_b,AN07B046_b,2,,
808300,AN07B072_b,AN07B072_b,2,,
808335,AN09B018,AN09B018,7,,
808752,IN10B058,IN10B058,2,,
809303,AN06A092,AN06A092,2,,
809423,AN07B062,AN07B062,6,,
810175,AN07B091,AN07B091,2,,
810313,AN07B101_a,AN07B101_a,6,,
810722,ANXXX150,ANXXX150,7,reproduction,Feng 2014
810937,DNg46,DNg46,1,,
811253,AN07B050,AN07B050,2,,
811494,AN07B050,AN07B050,2,,
812060,AN19B099,AN19B099,2,,
812511,DNge019,DNge019,9,,
813430,AN07B071_b,AN07B071_b,0,,
813443,DNg106,DNg106,4,,
813689,AN27X009,AN27X009,7,,
813798,AN07B069_a,AN07B069_a,0,,
814109,AN07B089,AN07B089,2,,
814460,AN08B098,AN08B098,6,,
814923,AN19B104,AN19B104,2,,
815332,AN07B056,AN07B056,0,,
815666,AN07B072_e,AN07B072_e,0,,
815690,AN07B091,AN07B091,2,,
816071,AN10B061,AN10B061,2,,
816191,IN10B058,IN10B058,2,,
817019,AN27X018,AN27X018,7,,
817088,AN19B101,AN19B101,2,,
817207,AN16B078_c,AN16B078_c,0,,
817587,AN07B069_b,AN07B069_b,0,,
818423,AN16B116,AN16B116,0,,
818789,DNg12_f,DNg12_f,2,ventral head grooming and front leg rubbing,Guo 2022
820501,AN10B045,AN10B045,6,,
823201,AN07B072_b,AN07B072_b,2,,
841616,AN10B046,AN10B046,6,,
901888,AN06B051,AN06B051,2,,
903455,dMS9,dMS9,6,pulse song,Lillvis 2024
903466,ANXXX023,ANXXX023,0,,
905528,AN27X019,AN27X019,7,,
906020,ANXXX145,ANXXX145,11,,
907674,AN03B050,AN03B050,0,,
908298,AN07B060,AN07B060,2,,
908760,AN05B050_c,AN05B050_c,11,,
908951,AN08B047,AN08B047,2,,
909426,AN10B061,AN10B061,2,,
909558,DNge061,DNge061,9,,
909612,DNg11,DNg11,1,front leg rubbing,Guo 2022
909723,AN10B034,AN10B034,6,,
910030,AN09B029,AN09B029,12,,
911586,AN10B034,AN10B034,6,,
912096,AN09B036,AN09B036,12,,
914071,AN07B056,AN07B056,0,,
915422,AN05B036,AN05B036,3,,
922722,AN09B017g,AN09B017g,5,,
923203,DNpe005,DNpe005,10,,
924571,DNp64,DNp64,8,,
924718,DNge095,DNge095,1,,
928257,AN08B031,AN08B031,9,wing vibration,Lillvis 2024
928701,AN02A016,AN02A016,6,,
930768,AN10B020,AN10B020,2,,
932684,ANXXX084,ANXXX084,7,,
932790,ANXXX092,ANXXX092,12,,
934779,AN17A062,AN17A062,12,,
935616,AN07B062,AN07B062,6,,
944267,AN10B045,AN10B045,6,,
946718,DNge106,DNge106,11,,
946890,AN10B047,AN10B047,6,,
953893,AN07B045,AN07B045,11,,
102109621,AN10B033,AN10B033,2,,
129453660,AN19B098,AN19B098,2,,
142338522,DNpe039,DNpe039,10,,
160324150,AN07B070,AN07B070,2,,
234536207,AN19B101,AN19B101,2,,
279432259,AN08B107,AN08B107,6,,
298793906,AN10B045,AN10B045,6,,
379170143,AN10B045,AN10B045,6,,
392026170,AN12B060,AN12B060,9,,
397041555,AN19B051,AN19B051,11,,
404805873,AN19B098,AN19B098,2,,
431600445,AN07B091,AN07B091,2,,
442999519,AN12B055,AN12B055,3,,
455924920,AN10B037,AN10B037,6,,
806836876,AN10B062,AN10B062,6,,
849794333,AN08B113,AN08B113,6,proboscis extension,Chen 2023
952799814,AN10B046,AN10B046,6,,
954432908,AN04B004,AN04B004,11,,
970740632,AN12B089,AN12B089,6,,
1050379364,AN19B014,AN19B014,0,,
1051967587,AN08B113,AN08B113,6,proboscis extension,Chen 2023
1055278121,AN12B011,AN12B011,9,,
